Timestamp (ms),X,Y,Z
649320078.0,0.57,237.56,-434.83
649322058.0,62.79,-86.11,265.57
649324038.0,-2.97,44.43,-78.83
649326019.0,36.19,134.47,-172.77
649327999.0,-38.47,-244.34,-51.14
649329979.0,-11.87,-114.78,105.02
649331959.0,-60.06,-58.42,19.01
649333939.0,-107.03,-218.72,282.9
649335920.0,29.85,91.77,-7.1
649337900.0,-62.87,56.02,-169.97
649339880.0,96.95,139.96,278.5
649341860.0,15.45,244.75,-256.1
649343840.0,23.51,-30.23,8.88
649345821.0,-6.87,47.85,-45.77
649347801.0,36.07,115.8,-60.78
649349781.0,-6.87,-205.91,75.37
649351761.0,-38.23,-89.89,6.32
649353742.0,10.45,-84.4,88.79
649355722.0,-153.03,-230.31,202.5
649357702.0,56.45,61.02,59.27
649359682.0,-80.44,101.89,-108.72
649361662.0,38.15,167.04,106.85
649363643.0,25.21,227.8,-235.12
649365623.0,24.36,-51.46,89.77
649367603.0,11.31,40.28,-39.67
649369583.0,39.12,174.73,89.53
649371563.0,26.8,-173.1,59.51
649373544.0,-26.51,-165.04,80.5
649375524.0,-42.86,-51.46,107.95
649377504.0,-109.11,-240.2,285.58
649379484.0,-3.7,66.63,-120.19
649381464.0,-56.4,115.43,-69.56
649383445.0,22.29,172.29,199.57
649385425.0,43.39,274.52,-147.89
649387405.0,-2.97,-47.44,-22.59
649389385.0,97.93,55.53,135.03
649391365.0,49.86,185.71,-115.92
649393346.0,38.15,-158.58,34.75
649395326.0,-30.66,-140.28,66.1
649397306.0,-8.09,-116.0,29.75
649399286.0,-117.53,-228.12,154.8
649401267.0,2.28,55.9,-50.65
649403247.0,-116.55,102.14,-158.26
649405227.0,83.04,163.99,455.28
649407207.0,-24.81,269.4,-245.36
649409187.0,62.91,-44.63,221.53
649411168.0,24.6,73.34,-32.6
649413148.0,75.23,142.27,53.66
649415128.0,0.08,-156.26,-200.83
649417108.0,-0.04,-100.51,146.13
649419088.0,13.75,-97.58,136.37
649421069.0,-161.93,-252.88,3.76
649423049.0,40.71,59.56,3.15
649425029.0,-185.72,120.07,-354.68
649427009.0,89.87,153.99,469.07
649428989.0,-46.52,254.64,-315.76
649430970.0,69.13,-57.2,256.79
649432950.0,26.07,3.93,101.73
649434930.0,78.89,191.81,80.86
649436910.0,19.11,-141.13,-58.95
649438890.0,-45.06,-87.82,-14.05
