Timestamp (ms),X,Y,Z
2083087643.0,77.39,-518.63,81.17
2083089623.0,49.45,-253.4,-174.67
2083091603.0,-151.48,-162.27,-512.0
2083093583.0,-56.32,97.71,159.86
2083095564.0,-53.39,321.34,-214.56
2083097544.0,-3.86,304.87,101.66
2083099524.0,86.79,355.13,137.78
2083101504.0,61.41,-4.28,235.74
2083103485.0,176.82,-256.58,248.8
2083105465.0,120.09,-507.41,-106.96
2083107445.0,98.99,-432.62,79.7
2083109425.0,-126.59,-188.87,-76.09
2083111405.0,-85.84,-6.48,-60.84
2083113386.0,-142.33,440.41,-155.63
2083115366.0,-157.7,398.69,-267.51
2083117346.0,53.48,395.64,386.41
2083119326.0,85.32,198.48,77.87
2083121306.0,153.28,-117.86,335.17
2083123287.0,199.64,-194.48,281.61
2083125267.0,73.37,-438.97,-30.71
2083127247.0,-20.33,-305.13,-7.89
2083129227.0,-123.79,-166.05,-378.41
2083131207.0,-146.84,106.25,24.32
2083133188.0,-105.12,449.44,-160.15
2083135168.0,-70.47,473.84,78.24
2083137148.0,52.26,552.04,107.28
2083139128.0,-0.69,66.11,-8.26
2083141108.0,184.75,-170.32,331.27
2083143089.0,151.45,-312.45,103.37
2083145069.0,71.29,-485.33,177.3
2083147049.0,-70.59,-208.14,-39.25
2083149029.0,-144.89,-93.1,-275.44
2083151009.0,-121.47,338.54,116.55
2083152990.0,-231.27,399.3,-349.98
2083154970.0,8.1,401.25,235.74
2083156950.0,88.13,305.97,5.28
2083158930.0,101.06,70.38,298.45
2083160911.0,162.43,-12.21,165.23
2083162891.0,-10.94,-424.2,-146.97
2083164871.0,54.46,-300.98,37.98
2083166851.0,-126.23,-117.5,-365.6
2083168831.0,-65.84,69.53,64.09
2083170812.0,-187.71,431.02,-98.9
2083172792.0,-90.72,393.44,17.12
2083174772.0,6.63,473.72,239.89
2083176752.0,29.2,112.35,-81.34
2083178732.0,236.24,-104.81,336.39
2083180713.0,93.25,-330.39,48.11
2083182693.0,2.85,-455.8,171.2
2083184673.0,-67.67,-140.43,39.57
2083186653.0,-150.5,-84.19,-369.38
2083188633.0,-141.48,144.93,-16.68
2083190614.0,-181.74,325.85,-257.02
2083192594.0,-34.97,371.11,215.25
2083194574.0,42.01,298.77,26.76
2083196554.0,107.28,-40.88,235.5
2083198534.0,257.1,-97.12,186.7
2083200515.0,44.33,-504.24,-270.92
2083202495.0,107.89,-414.44,147.29
2083204475.0,-90.24,-164.59,-332.66
2083206455.0,-107.32,-64.3,-41.2
2083208436.0,-78.52,308.28,-77.07
2083210416.0,-128.54,337.69,-38.39
2083212396.0,5.53,335.49,199.87
2083214376.0,-3.62,36.1,-21.92
2083216356.0,188.78,-94.07,319.31
2083218337.0,123.02,-387.36,77.02
2083220317.0,54.82,-491.06,130.09
2083222297.0,38.6,-150.19,-225.17
2083224277.0,-182.47,-113.35,-359.13
2083226257.0,-96.09,135.53,0.28
2083228238.0,-125.49,316.82,-314.97
2083230218.0,-1.42,264.73,160.71
2083232198.0,118.26,254.73,274.78
2083234178.0,113.5,-99.32,140.09
2083236158.0,205.98,-294.15,153.03
2083238139.0,103.62,-558.77,-143.43
2083240119.0,70.68,-475.44,150.95
2083242099.0,-75.47,-236.81,-162.34
2083244079.0,-107.07,-13.8,-42.91
2083246059.0,-95.12,358.79,-199.68
2083248040.0,-192.47,299.99,-190.65
2083250020.0,-27.28,332.93,344.44
2083252000.0,61.65,77.7,99.47
2083253980.0,223.3,-209.61,309.06
2083255961.0,167.31,-405.29,188.65
2083257941.0,90.32,-528.64,158.64
2083259921.0,32.37,-242.18,-189.18
2083261901.0,-134.16,-167.27,-409.39
2083263881.0,-107.93,128.82,-77.92
2083265862.0,-57.42,381.12,-236.52
2083267842.0,-26.06,342.81,280.88
